_year,_category,_parsed_date,company,subject,description,heading,title,announcementType,type,date,announcementDate,publishedDate,createdDate,id,announcementId,announcementCategory,category,companyName,logoUrl,_date_field,remarks
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Sep 2024 10:54:18 AM,22491,26423,NEW LISTINGS RELATED NOTICES,59,,,createdDate,DIGITAL MOBILITY SOLUTIONS LANKA LIMITED - ADDENDUM TO THE PROSPECTUS
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Sep 2024 04:50:29 PM,22487,26421,NEW LISTINGS RELATED NOTICES,59,,,createdDate,HATTON NATIONAL BANK PLC – BASEL III COMPLIANT CONVERTIBLE DEBENTURE ISSUE 2024
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Sep 2024 04:27:24 PM,22375,26351,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"DIGITAL MOBILITY SOLUTIONS LANKA LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFER OF 
ORDINARY VOTING SHARES VIA AN OFFER FOR SALE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Sep 2024 10:18:39 AM,22341,26293,NEW LISTINGS RELATED NOTICES,59,,,createdDate,National Development Bank PLC (“Bank”)– BASEL III Compliant Convertible Debenture Issue 2024
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Aug 2024 09:48:04 AM,22254,26148,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LTL HOLDINGS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFER OF ORDINARY VOTING SHARES
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Aug 2024 02:19:24 PM,22234,26123,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LTL HOLDINGS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFER OF ORDINARY VOTING SHARES
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2024 05:17:00 PM,22022,25864,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"HATTON NATIONAL BANK PLC (“THE BANK”) – BASEL III COMPLIANT, TIER 2, LISTED, RATED, UNSECURED, SUBORDINATED, REDEEMABLE DEBENTURE ISSUE WITH A NON-VIABILITY CONVERSION FEATURE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2024 05:15:25 PM,22021,25866,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CABLE SOLUTION LTD (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Aug 2024 03:58:06 PM,21886,25692,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"CABLE SOLUTIONS LIMITED - OFFER FOR SUBSCRIPTION AND OFFER FOR SALE OF EIGHTY MILLION SEVEN HUNDRED AND EIGHTY SIX THOUSAND SIX HUNDRED (80,786,600) ORDINARY VOTING SHARES AT LKR 7.50 PER SHARE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Aug 2024 03:52:44 PM,21884,25691,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"CABLE SOLUTIONS LIMITED - OFFER FOR SUBSCRIPTION AND OFFER FOR SALE OF EIGHTY MILLION SEVEN HUNDRED AND EIGHTY SIX THOUSAND SIX HUNDRED (80,786,600) ORDINARY VOTING SHARES AT LKR 7.50 PER SHARE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Jul 2024 04:58:10 PM,21773,25547,NEW LISTINGS RELATED NOTICES,59,,,createdDate,SEYLAN BANK PLC (“THE BANK”) – BASEL III COMPLIANT CONVERTIBLE DEBENTURE ISSUE 2024
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Jul 2024 04:36:31 PM,21764,25527,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"MAHARAJA FOODS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Jul 2024 03:35:54 PM,21760,25522,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"OFFER FOR SUBSCRIPTION AND OFFER FOR SALE OF EIGHTY MILLION SEVEN HUNDRED AND EIGHTY SIX THOUSAND SIX HUNDRED (80,786,600) ORDINARY VOTING SHARES AT LKR 7.50 PER SHARE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Jul 2024 04:52:17 PM,21734,25488,NEW LISTINGS RELATED NOTICES,59,,,createdDate,COMMERCIAL BANK OF CEYLON PLC – BASEL III COMPLIANT CONVERTIBLE DEBENTURE ISSUE 2024
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jul 2024 08:59:53 AM,21679,25420,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MAHARAJA FOODS LIMITED - IPO - BASIS OF ALLOTMENT
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Jul 2024 03:43:47 PM,21655,25387,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MAHARAJA FOODS LIMITED - IPO - APPLICATIONS RECEIVED
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Jul 2024 01:29:53 PM,21569,25290,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"OFFER FOR SUBSCRIPTION OF TWENTY-FIVE MILLION (25,000,000) ORDINARY VOTING SHARES AT LKR 5.00 PER SHARE TO RAISE A TOTAL SUM OF SRI LANKA RUPEES ONE HUNDRED TWENTY-FIVE MILLION (LKR 125,000,000.00)"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jun 2024 03:35:07 PM,21245,24920,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"MAHARAJA FOODS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jun 2024 03:34:39 PM,21244,24921,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"COMMERCIAL BANK OF CEYLON PLC (“THE BANK”) – BASEL III COMPLIANT, TIER 2, LISTED, RATED, UNSECURED, SUBORDINATED, REDEEMABLE DEBENTURE ISSUE WITH A NON-VIABILITY CONVERSION FEATURE."
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Jun 2024 05:21:24 PM,21191,24859,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"SIYAPATHA FINANCE PLC (“THE COMPANY”) – LISTED, RATED, SENIOR, UNSECURED, REDEEMABLE 
DEBENTURE ISSUE"
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Jun 2024 01:04:02 PM,21185,24848,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CABLE SOLUTIONS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,31 Jan 2024 05:02:23 PM,19637,22975,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAL FIVE YEAR OPTIMUM FUND (“Units”) – INTRODUCTION
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Jan 2024 10:29:03 PM,19570,22882,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAL FIVE YEAR OPTIMUM FUND (“UNITS”) – INTRODUCTION
2024,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Jan 2024 09:22:59 PM,19419,22674,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CARGILLS BANK LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Aug 2024 02:01:43 PM,22142,26009,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Aug 2024 01:57:07 PM,22088,25947,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Jul 2024 02:01:12 PM,21549,25269,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Apr 2024 01:15:47 PM,20397,23898,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Mar 2024 01:15:49 PM,20060,23508,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Mar 2024 01:11:08 PM,20024,23470,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2024,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Jan 2024 01:21:54 PM,19494,22756,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Dec 2023 03:16:36 PM,19239,22488,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CARGILLS BANK LIMITED - INITIAL PUBLIC OFFERING
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Dec 2023 03:52:32 PM,19221,22451,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CARGILLS BANK LIMITED - INITIAL PUBLIC OFFERING 2023 FINAL FIGURES
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Dec 2023 09:05:46 AM,19166,22378,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CARGILLS BANK LIMITED – INITIAL PUBLIC OFFERING
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Nov 2023 05:09:50 PM,18990,22149,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CARGILLS BANK LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Aug 2023 05:24:43 PM,18024,20904,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"AGARAPATANA PLANTATIONS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF 
ORDINARY VOTING SHARES"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Aug 2023 06:01:49 PM,17915,20773,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"AGARAPATANA PLANTATIONS LIMITED (""COMPANY"") - BASIS OF ALLOTMENT"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Aug 2023 12:30:06 PM,17898,20752,NEW LISTINGS RELATED NOTICES,59,,,createdDate,AGARAPATANA PLATITATIONS LIMITED - INITIAL PUBLIC OFFERING 2023
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Aug 2023 01:17:56 PM,17807,20639,NEW LISTINGS RELATED NOTICES,59,,,createdDate,AGARAPATANA PLANTATIONS LIMITED - INITIAL PUBLIC OFFERING
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2023 04:54:39 PM,17799,20632,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"UB FINANCE COMPANY LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY 
VOTING SHARES"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Aug 2023 03:36:51 PM,17706,20519,NEW LISTINGS RELATED NOTICES,59,,,createdDate,UB Finance Company Limited - Initial Public Offering - Basis of Allotment 
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jul 2023 09:32:35 AM,17574,20348,NEW LISTINGS RELATED NOTICES,59,,,createdDate,UB FINANCE COMPANY LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Jul 2023 01:07:39 PM,17548,20308,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"AGARAPATANA PLANTATIONS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY 
VOTING SHARES"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Jul 2023 03:20:37 PM,17496,20249,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"AGARAPATANA PLANTATIONS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY 
VOTING SHARES"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Jul 2023 03:57:37 PM,17468,20210,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"UB FINANCE COMPANY LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES"
2023,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jun 2023 05:38:36 PM,17214,19901,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"UB FINANCE COMPANY LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES"
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Oct 2023 01:05:15 PM,18591,21585,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Sep 2023 01:11:16 PM,18478,21430,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Sep 2023 01:32:53 PM,18317,21245,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Sep 2023 01:40:58 PM,18289,21205,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Aug 2023 01:09:38 PM,17942,20810,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Aug 2023 01:16:17 PM,17903,20756,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Aug 2023 01:10:04 PM,17888,20738,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Aug 2023 01:10:28 PM,17882,20722,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2023 01:06:43 PM,17793,20626,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Aug 2023 01:06:21 PM,17769,20599,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Aug 2023 01:10:50 PM,17743,20570,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Aug 2023 01:12:44 PM,17723,20541,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Jul 2023 01:12:24 PM,17666,20463,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Jul 2023 01:17:41 PM,17594,20379,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jul 2023 01:13:20 PM,17578,20353,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Jul 2023 01:07:35 PM,17500,20254,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Jul 2023 01:07:43 PM,17466,20209,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Jul 2023 01:12:44 PM,17451,20195,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Jun 2023 01:17:58 PM,17369,20103,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Jun 2023 01:08:38 PM,17342,20074,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Jun 2023 01:11:03 PM,17290,20013,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jun 2023 01:06:48 PM,17253,19960,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jun 2023 01:08:41 PM,17206,19889,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Apr 2023 01:09:20 PM,16648,19223,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Mar 2023 12:16:07 PM,16357,18919,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Mar 2023 12:11:58 PM,16332,18875,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Mar 2023 12:11:39 PM,16309,18847,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Mar 2023 12:16:55 PM,16286,18829,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Mar 2023 12:15:56 PM,16272,18816,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Mar 2023 12:16:16 PM,16217,18741,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Mar 2023 12:08:54 PM,16175,18681,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Feb 2023 12:42:31 PM,16094,18595,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Feb 2023 12:16:36 PM,16027,18510,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Feb 2023 12:10:11 PM,15979,18455,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Feb 2023 12:14:14 PM,15953,18425,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Feb 2023 12:10:55 PM,15942,18411,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Jan 2023 12:12:42 PM,15911,18369,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Jan 2023 12:09:15 PM,15845,18309,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Jan 2023 12:16:41 PM,15784,18226,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Jan 2023 12:11:46 PM,15744,18189,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2023,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Jan 2023 12:09:16 PM,15713,18149,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jun 2022 04:48:45 PM,13379,15436,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LUMINEX LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA 
OFFER FOR SUBSCRIPTION"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Jun 2022 03:19:48 PM,13325,15363,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Luminex Limited - Interim Financial Statements for the quarter ended 31st March 2022
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Jun 2022 03:23:57 PM,13251,15281,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LUMINEX LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES (FINAL FIGURES)
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Jun 2022 01:42:36 PM,13248,15277,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LUMINEX LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES (BASIS OF ALLOTMENT)
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Jun 2022 11:08:18 AM,13083,15089,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LUMINEX LIMITED -INITIAL PUBLIC OFFERING - ISSUE OVERSUBSCRIBED
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Jun 2022 11:12:24 AM,13071,15076,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LUMINEX LIMITED - INITIAL PUBLIC OFFERING (SUMMARY OF APPLICATIONS RECEIVED)
"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Apr 2022 06:54:48 PM,12604,14555,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LUMINEX LIMITED - INITIAL PUBLIC OFFERING (NOTICE TO CHANGE OF SCHEDULE DATE OF THE IPO)
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Apr 2022 01:07:48 PM,12594,14537,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LUMINEX LIMITED - RELEASE OF INTERIM FINANCIAL STATEMENTS FOR THE QUARTER ENDED DECEMBER 31, 2021"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Apr 2022 10:23:06 AM,12464,14366,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LUMINEX LIMITED(“THE COMPANY”)–INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Apr 2022 11:32:36 AM,12448,14347,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LUMINEX LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Apr 2022 05:06:27 PM,12416,14319,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CL SYNERGY LIMITED- EQUITY IPO 2022 - ANNOUNCEMENT ON IPO ISSUE OPENING POSTPONEMENT
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Mar 2022 08:15:17 AM,12240,14136,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EXTERMINATORS LIMITED – INITIAL PUBLIC OFFERING
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Mar 2022 12:54:46 PM,12218,14104,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"EXTERMINATORS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Mar 2022 01:34:38 PM,12163,14040,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EXTERMINATORS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Feb 2022 04:15:31 PM,11714,13541,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"HELA APPAREL HOLDINGS LIMITED – RELEASE OF INTERIM FINANCIAL STATEMENTS FOR THE 
THRID QUARTER ENDED 31 DECEMBER 2021 SUBSEQUENT TO THE IPO"
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Feb 2022 04:13:50 PM,11713,13540,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"HELA APPAREL HOLDINGS LIMITED (“THE COMPANY”) - INITIAL PUBLIC OFFERRING OF ORDINARY 
VOTING SHARES "
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,26 Jan 2022 12:10:27 PM,11636,13446,NEW LISTINGS RELATED NOTICES,59,,,createdDate,HELA APPAREL HOLDINGS LIMITED- INITIAL PUBLIC OFFERING (IPO)
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Jan 2022 08:28:43 PM,11530,13326,NEW LISTINGS RELATED NOTICES,59,,,createdDate,HELA APPAREL HOLDINGS LIMITED - INITIAL PUBLIC OFFERING - EXTENSION OF CLOSURE TIME FOR THE ONLINE PORTAL
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Jan 2022 09:14:15 AM,11510,13298,NEW LISTINGS RELATED NOTICES,59,,,createdDate,HELA APPAREL HOLDINGS LIMITED-INITIAL PUBLIC OFFERING (OVERSUBSCRIBED)
